start_time,mean_CPU_usage,canonical_mem_usage,assigned_mem_usage,unmapped_page_cache_mem_usage,total_page_cache_mem_usage,max_mem_usage,mean_disk_IO_time,mean_local_disk_space_used,max_CPU_usage,max_disk_IO_time,CPI,MAI,sampled_CPU_usage,nr_of_tasks
326100000000.0,0.002304,0.13562000000000002,0.15123999999999999,0.0008248999999999999,0.0015672999999999998,0.13562000000000002,6.676e-06,0.0003729,0.02368,0.0007143,4.718,0.013874000000000001,0.0,2
326400000000.0,0.002496,0.13562000000000002,0.15123999999999999,0.0008364,0.0015769999999999998,0.13562000000000002,6.676e-06,0.0003729,0.03937,0.0008574,4.702,0.013844,0.0,2
326700000000.0,0.002176,0.13562000000000002,0.15123999999999999,0.0008316,0.0015728,0.13562000000000002,1.4305e-05,0.0003729,0.02762,0.0023571,4.708,0.013899,0.0,2
327000000000.0,0.0023420000000000003,0.13562000000000002,0.15123999999999999,0.0006914,0.0014333,0.13562000000000002,1.8122e-05,0.0003729,0.02916,0.0037139,4.776,0.013977,0.0,2
327300000000.0,0.002306,0.13562000000000002,0.15123999999999999,0.0007038,0.0014448,0.13562000000000002,8.582999999999999e-06,0.0003729,0.03247,0.0010004,4.5920000000000005,0.013115,0.0,2
327600000000.0,0.002489,0.13562000000000002,0.15123999999999999,0.0007133,0.0014544,0.13562000000000002,6.676e-06,0.0003729,0.03437,0.0007849,5.073,0.014926000000000002,0.0,2
327900000000.0,0.0024549999999999997,0.13562000000000002,0.15123999999999999,0.0007239,0.0014658,0.13562000000000002,7.63e-06,0.0003729,0.02939,0.0009279,4.905,0.014179,0.0,2
328200000000.0,0.002268,0.13562000000000002,0.15123999999999999,0.0007343,0.0014762999999999998,0.13562000000000002,7.628999999999999e-06,0.0003729,0.03218,0.0007857999999999999,4.801,0.014378,0.0,2
328500000000.0,0.002226,0.13562000000000002,0.15123999999999999,0.0007439,0.0014848,0.13562000000000002,8.582999999999999e-06,0.0003729,0.03109,0.0013571,4.869,0.015007,0.0,2
328800000000.0,0.002392,0.13562000000000002,0.15123999999999999,0.0007477,0.0014906,0.13562000000000002,8.582999999999999e-06,0.0003729,0.041809,0.0007859,4.792,0.014535,0.0,2
329100000000.0,0.0023759999999999996,0.13562000000000002,0.15123999999999999,0.0007534,0.0014944,0.13562000000000002,5.722e-06,0.0003729,0.02703,0.0005007,4.664,0.013531999999999999,0.0,2
329400000000.0,0.002519,0.13562000000000002,0.15123999999999999,0.0007592,0.0015000999999999999,0.13562000000000002,6.676e-06,0.0003729,0.06424,0.0005713000000000001,4.629,0.013191999999999999,0.0,2
329700000000.0,0.002366,0.13562000000000002,0.15123999999999999,0.0007639,0.0015068,0.13562000000000002,4.768e-06,0.0003729,0.03375,0.0004998,4.5969999999999995,0.013583,0.0,2
330000000000.0,0.002493,0.13562000000000002,0.15123999999999999,0.0007716,0.0015125,0.13562000000000002,4.768e-06,0.0003729,0.02939,0.00021463,4.67,0.013816,0.0,2
330300000000.0,0.002312,0.13562000000000002,0.15123999999999999,0.0007800999999999999,0.0015221,0.13562000000000002,1.049e-05,0.0003729,0.04703,0.001072,4.649,0.013957,0.0,2
330600000000.0,0.002606,0.13562000000000002,0.15123999999999999,0.0007886999999999999,0.0015306,0.13562000000000002,4.768e-06,0.0003729,0.022338999999999998,0.00021463,4.229,0.011768,0.0,2
330900000000.0,0.002247,0.13562000000000002,0.15123999999999999,0.0007963,0.0015382999999999998,0.13562000000000002,4.768e-06,0.0003729,0.024640000000000002,0.0003577,4.868,0.014693000000000001,0.0,2
331200000000.0,0.0023629999999999996,0.13562000000000002,0.15123999999999999,0.000801,0.001543,0.13562000000000002,3.814e-06,0.0003729,0.03793,0.00021463,4.877,0.014971,0.0,2
331500000000.0,0.00234,0.13562000000000002,0.15123999999999999,0.0008068,0.0015497,0.13562000000000002,3.8147e-06,0.0003729,0.033479999999999996,0.0002862,4.749,0.014532,0.0,2
331800000000.0,0.0023769999999999998,0.13562000000000002,0.15123999999999999,0.0008173,0.0015592000000000002,0.13562000000000002,5.722e-06,0.0003729,0.03273,0.0003577,4.906000000000001,0.015293000000000001,0.0,2
332100000000.0,0.002293,0.13562000000000002,0.15123999999999999,0.0008202,0.0015621,0.13562000000000002,5.722e-06,0.0003729,0.02617,0.0003577,4.775,0.014484,0.0,2
332400000000.0,0.002529,0.13562000000000002,0.15123999999999999,0.0008278,0.0015698,0.13562000000000002,6.676e-06,0.0003729,0.02691,0.0007143,4.3260000000000005,0.012718,0.0,2
332700000000.0,0.002443,0.13562000000000002,0.15123999999999999,0.0008334999999999999,0.0015765,0.13562000000000002,5.722e-06,0.0003729,0.02816,0.0007143,4.851,0.014624999999999999,0.0,2
333000000000.0,0.002395,0.13562000000000002,0.15123999999999999,0.0008392,0.0015802,0.13562000000000002,6.676e-06,0.0003729,0.05655,0.0007143,4.867,0.015143,0.0,2
333300000000.0,0.0024619999999999998,0.13562000000000002,0.15123999999999999,0.0008421,0.001585,0.13562000000000002,5.722e-06,0.0003729,0.03233,0.0003577,4.677,0.014223,0.0,2
333600000000.0,0.00226,0.13562000000000002,0.15123999999999999,0.0008488,0.0015917,0.13562000000000002,6.675e-06,0.0003739,0.040679999999999994,0.00071433,4.885,0.014873,0.0,2
333900000000.0,0.002314,0.13562000000000002,0.15123999999999999,0.0008545,0.0015964999999999998,0.13562000000000002,4.768e-06,0.0003739,0.040650000000000006,0.0003577,4.7,0.014312,0.0,2
334200000000.0,0.0025269999999999997,0.13562000000000002,0.15123999999999999,0.0008593,0.0016002999999999998,0.13562000000000002,5.722e-06,0.0003739,0.019667999999999998,0.0005722,4.478,0.013485,0.0,2
334500000000.0,0.002413,0.13562000000000002,0.15123999999999999,0.0008688000000000001,0.0016107,0.13562000000000002,4.768e-06,0.0003739,0.023663999999999998,0.0004292,4.7989999999999995,0.014345,0.0,2
334800000000.0,0.002653,0.13562000000000002,0.15123999999999999,0.0008765,0.0016189999999999998,0.13562000000000002,9.537e-06,0.0003739,0.04776,0.0015002000000000001,4.568,0.013332,0.0,2
335100000000.0,0.002689,0.13562000000000002,0.15123999999999999,0.0008830999999999999,0.0016250000000000001,0.13562000000000002,5.722e-06,0.0003739,0.04084,0.0003577,4.7829999999999995,0.013978,0.0,2
335400000000.0,0.002657,0.13562000000000002,0.15123999999999999,0.0008897999999999999,0.0016329,0.13562000000000002,7.628999999999999e-06,0.0003739,0.035559999999999994,0.0008573999999999999,4.958,0.014672000000000001,0.0,2
335700000000.0,0.002773,0.13562000000000002,0.15123999999999999,0.0008983000000000001,0.0016408,0.13562000000000002,5.722e-06,0.0003739,0.04721,0.0004292,4.736,0.013561,0.0,2
336000000000.0,0.00268,0.13562000000000002,0.15123999999999999,0.0009040999999999999,0.0016478,0.13562000000000002,6.676e-06,0.0003739,0.03321,0.0005722,4.655,0.013242,0.0,2
336300000000.0,0.0027159999999999997,0.13562000000000002,0.15123999999999999,0.0009127,0.0016557,0.13562000000000002,6.676e-06,0.0003748,0.035199999999999995,0.0006428,4.746,0.013555000000000001,0.0,2
336600000000.0,0.002712,0.13562000000000002,0.15123999999999999,0.0009193000000000001,0.0016627,0.13562000000000002,9.537e-06,0.0003748,0.02742,0.0009289000000000001,4.629,0.013305,0.0,2
336900000000.0,0.002538,0.13562000000000002,0.15123999999999999,0.000926,0.0016677,0.13562000000000002,9.537e-06,0.0003748,0.060829999999999995,0.001071,4.6,0.013597000000000001,0.0,2
337200000000.0,0.002605,0.13562000000000002,0.15123999999999999,0.0009317,0.0016746,0.13562000000000002,7.628999999999999e-06,0.0003748,0.02529,0.001072,4.4030000000000005,0.012801,0.0,2
337500000000.0,0.002325,0.13562000000000002,0.15123999999999999,0.0009393,0.0016825,0.13562000000000002,8.582999999999999e-06,0.0003748,0.0422,0.0010004,4.675,0.013805999999999999,0.0,2
337800000000.0,0.0025770000000000003,0.13562000000000002,0.15123999999999999,0.0009461000000000001,0.0016884,0.13562000000000002,3.814e-06,0.0003748,0.07193,0.00021463,4.662,0.013722,0.0,2
338100000000.0,0.002441,0.13562000000000002,0.15123999999999999,0.0009547,0.0016953,0.13562000000000002,6.676e-06,0.0003748,0.019908000000000002,0.0005713000000000001,4.7170000000000005,0.013883,0.0,2
338400000000.0,0.002487,0.13562000000000002,0.15123999999999999,0.0009622000000000001,0.0017042,0.13562000000000002,5.722e-06,0.0003748,0.026233,0.00021463,4.729,0.013992000000000001,0.0,2
338700000000.0,0.002634,0.13562000000000002,0.15123999999999999,0.0009632,0.0017054,0.13562000000000002,7.628999999999999e-06,0.0003748,0.050320000000000004,0.001072,4.531000000000001,0.012622,0.0,2
339000000000.0,0.002667,0.13562000000000002,0.15123999999999999,0.0009709,0.0017123,0.13562000000000002,1.8116e-05,0.0003748,0.0382,0.003356,4.7620000000000005,0.013977,0.0,2
339300000000.0,0.002648,0.13562000000000002,0.15123999999999999,0.0009794,0.0017221,0.13562000000000002,5.722e-06,0.0003748,0.06461,0.0004292,4.805,0.014136000000000001,0.0,2
339600000000.0,0.002626,0.13562000000000002,0.15123999999999999,0.0009842,0.0017272,0.13562000000000002,8.582999999999999e-06,0.0003748,0.025509999999999998,0.0012855,4.805,0.014267,0.0,2
339900000000.0,0.002722,0.13562000000000002,0.15123999999999999,0.0009985,0.001741,0.13562000000000002,2.9559999999999998e-05,0.0003748,0.03804,0.005355,5.359999999999999,0.017104,0.0,2
340200000000.0,0.002594,0.13562000000000002,0.15123999999999999,0.0009919,0.0017342999999999998,0.13562000000000002,6.676e-06,0.0003748,0.06775,0.0004998,4.7669999999999995,0.01432,0.0,2
340500000000.0,0.003235,0.13598,0.15123999999999999,0.0011186,0.0020664999999999998,0.13611,0.00039099999999999996,0.0003748,0.12311,0.0744,5.672,0.019711,0.0,2
340800000000.0,0.0027140000000000003,0.13611,0.15123999999999999,0.0011273,0.0020853,0.13611,1.3351e-05,0.0003748,0.03503,0.0024996000000000003,5.395,0.017202,0.0,2
341100000000.0,0.002695,0.13611,0.15123999999999999,0.0011272,0.0020894,0.13611,1.2398e-05,0.0003748,0.029769999999999998,0.0019280999999999999,5.346,0.017026,0.0,2
341400000000.0,0.0028320000000000003,0.13611,0.15123999999999999,0.0011321,0.0020935,0.13611,2.3839e-05,0.0003748,0.017918,0.0048565,5.34,0.017349,0.0,2
341700000000.0,0.002482,0.13585999999999998,0.15123999999999999,0.0012446,0.0020907,0.13611,1.9078e-05,0.0003748,0.049300000000000004,0.0033571,5.074,0.015488,0.0,2
342000000000.0,0.00246,0.13562000000000002,0.15123999999999999,0.0013580999999999999,0.0021015,0.13562000000000002,1.2398e-05,0.0003748,0.02539,0.0019281,4.6739999999999995,0.01398,0.0,2
342300000000.0,0.002448,0.13562000000000002,0.15123999999999999,0.0013685,0.0021112,0.13562000000000002,5.722e-06,0.0003748,0.08233,0.0006428,4.672000000000001,0.013765,0.0,2
342600000000.0,0.002464,0.13562000000000002,0.15123999999999999,0.0012998999999999999,0.002042,0.13562000000000002,8.582999999999999e-06,0.0003748,0.03433,0.0012141,4.9830000000000005,0.015209,0.0,2
342900000000.0,0.002522,0.13562000000000002,0.15123999999999999,0.0011358,0.0018788999999999998,0.13562000000000002,9.536e-06,0.0003748,0.07705000000000001,0.0020011,4.622,0.013554,0.0,2
343200000000.0,0.002624,0.13562000000000002,0.15123999999999999,0.0010567,0.0018019,0.13562000000000002,6.675e-06,0.0003748,0.06273000000000001,0.0007859,4.111,0.011528,0.0,2
343500000000.0,0.002497,0.13562000000000002,0.15123999999999999,0.0010662,0.0018086999999999999,0.13562000000000002,5.722e-06,0.0003748,0.028839999999999998,0.0004292,4.678,0.014181,0.0,2
343800000000.0,0.002594,0.13562000000000002,0.15123999999999999,0.0010738,0.0018165999999999998,0.13562000000000002,4.768e-06,0.0003748,0.03281,0.0002862,4.6899999999999995,0.014498,0.0,2
344100000000.0,0.002802,0.13562000000000002,0.15123999999999999,0.0010804999999999999,0.0018245000000000002,0.13562000000000002,9.537e-06,0.0003748,0.0346,0.0013571,4.334,0.012365000000000001,0.0,2
344400000000.0,0.00251,0.13562000000000002,0.15123999999999999,0.0010861999999999998,0.0018305,0.13562000000000002,4.768e-06,0.0003748,0.04816,0.00021463,4.885999999999999,0.014615,0.0,2
344700000000.0,0.002584,0.13562000000000002,0.15123999999999999,0.0010891,0.0018325,0.13562000000000002,5.722e-06,0.0003748,0.03803,0.0004292,4.84,0.014176000000000001,0.0,2
345000000000.0,0.002228,0.13562000000000002,0.15123999999999999,0.0010872,0.0018303999999999998,0.13562000000000002,4.768e-06,0.0003748,0.02134,0.00049973,4.871,0.014957,0.0,2
345300000000.0,0.0026620000000000003,0.13562000000000002,0.15123999999999999,0.0010785999999999999,0.0018214,0.13562000000000002,6.675e-06,0.0003748,0.03229,0.0009289,4.683,0.013894,0.0,2
345600000000.0,0.002533,0.13562000000000002,0.15123999999999999,0.0010804999999999999,0.0018235,0.13562000000000002,9.537e-06,0.0003748,0.0371,0.0014287,4.868,0.014808,0.0,2
345900000000.0,0.002632,0.13562000000000002,0.15123999999999999,0.0010882,0.0018305,0.13562000000000002,8.583e-06,0.0003748,0.034699999999999995,0.0014291,4.782,0.014183999999999999,0.0,2
346200000000.0,0.002478,0.13562000000000002,0.15123999999999999,0.0010976,0.0018411999999999999,0.13562000000000002,1.5255e-05,0.0003748,0.020766,0.0032132000000000003,4.468,0.013232,0.0,2
346500000000.0,0.002712,0.13562000000000002,0.15123999999999999,0.0011082000000000002,0.0018509999999999998,0.13562000000000002,1.3351e-05,0.0003748,0.06286,0.0023561000000000003,4.587999999999999,0.013548999999999999,0.0,2
346800000000.0,0.002456,0.13562000000000002,0.15123999999999999,0.0011196000000000001,0.0018647999999999998,0.13562000000000002,9.536e-06,0.0003748,0.04452,0.00171353,4.7379999999999995,0.014371,0.0,2
347100000000.0,0.002563,0.13562000000000002,0.15123999999999999,0.0011244,0.0018678,0.13562000000000002,5.722e-06,0.0003748,0.04471,0.0002862,4.453,0.012953,0.0,2
347400000000.0,0.002754,0.13562000000000002,0.15123999999999999,0.001132,0.0018756,0.13562000000000002,4.768e-06,0.0003748,0.04059,0.00049973,4.58,0.013403,0.0,2
347700000000.0,0.002413,0.13562000000000002,0.15123999999999999,0.0011415,0.0018854,0.13562000000000002,5.722e-06,0.0003748,0.03223,0.0004292,4.878,0.014809,0.0,2
348000000000.0,0.002524,0.13562000000000002,0.15123999999999999,0.0011453,0.0018885,0.13562000000000002,5.722e-06,0.0003748,0.03294,0.0002862,4.993,0.015405,0.0,2
348300000000.0,0.0026550000000000002,0.13562000000000002,0.15123999999999999,0.0011387,0.0018833,0.13562000000000002,1.4301e-05,0.0003748,0.05172,0.0029306000000000002,4.663,0.013679,0.0,2
348600000000.0,0.0029620000000000002,0.13562000000000002,0.15123999999999999,0.0011454,0.0018901999999999999,0.13562000000000002,6.676e-06,0.0003748,0.07501,0.0005713000000000001,4.714,0.014068,0.0,2
348900000000.0,0.002489,0.13562000000000002,0.15123999999999999,0.0011559,0.0018999,0.13562000000000002,6.676e-06,0.0003748,0.03255,0.0006428,4.728,0.013985,0.0,2
349200000000.0,0.002792,0.13562000000000002,0.15123999999999999,0.0011654,0.0019096,0.13562000000000002,1.0490000000000001e-05,0.0003748,0.021779,0.0016420999999999999,4.695,0.01356,0.0,2
349500000000.0,0.0027229999999999997,0.13562000000000002,0.15123999999999999,0.0011749,0.0019204,0.13562000000000002,4.768e-06,0.0003748,0.04306,0.0004292,4.665,0.013528,0.0,2
349800000000.0,0.002815,0.13562000000000002,0.15123999999999999,0.0011797,0.0019245,0.13562000000000002,4.768e-06,0.0003748,0.029179999999999998,0.00042823,4.4350000000000005,0.012843,0.0,2
350100000000.0,0.002764,0.13562000000000002,0.15123999999999999,0.0011864,0.0019314,0.13562000000000002,1.1444e-05,0.0003748,0.042050000000000004,0.0017148,4.507,0.012912,0.0,2
350400000000.0,0.0028060000000000003,0.13562000000000002,0.15123999999999999,0.0011921,0.0019364,0.13562000000000002,6.675e-06,0.0003748,0.03449,0.0009289000000000001,4.5329999999999995,0.012947,0.0,2
350700000000.0,0.0023309999999999997,0.13562000000000002,0.15123999999999999,0.0011873,0.0019304,0.13562000000000002,8.582999999999999e-06,0.0003748,0.04303,0.0012141,4.468999999999999,0.013069,0.0,2
351000000000.0,0.0026699999999999996,0.13562000000000002,0.15123999999999999,0.0011826,0.0019252,0.13562000000000002,5.722e-06,0.0003748,0.021406,0.0003577,4.518000000000001,0.013419,0.0,2
351300000000.0,0.002938,0.13562000000000002,0.15123999999999999,0.0011893,0.0019342,0.13562000000000002,6.676e-06,0.0003748,0.03052,0.0008573999999999999,4.357,0.012649,0.0,2
351600000000.0,0.002819,0.13562000000000002,0.15123999999999999,0.0011979,0.001943,0.13562000000000002,8.582999999999999e-06,0.0003748,0.04511,0.0010004,4.724,0.014262,0.0,2
351900000000.0,0.0022979999999999997,0.13562000000000002,0.15123999999999999,0.0012045,0.0019489999999999998,0.13562000000000002,1.049e-05,0.0003748,0.02855,0.0018578,4.859,0.014672999999999999,0.0,2
352200000000.0,0.002523,0.13562000000000002,0.15123999999999999,0.0012149,0.0019607,0.13562000000000002,1.0491e-05,0.0003748,0.022064,0.0018576999999999999,4.497,0.013357,0.0,2
352500000000.0,0.002357,0.13562000000000002,0.15123999999999999,0.0012226,0.0019686,0.13562000000000002,7.628999999999999e-06,0.0003748,0.058499999999999996,0.0007144,4.518000000000001,0.01342,0.0,2
352800000000.0,0.002554,0.13562000000000002,0.15123999999999999,0.0012254,0.0019707,0.13562000000000002,8.582999999999999e-06,0.0003748,0.06215,0.00100043,4.638,0.014239,0.0,2
353100000000.0,0.0025050000000000003,0.13562000000000002,0.15123999999999999,0.001237,0.0019814000000000003,0.13562000000000002,5.722e-06,0.0003748,0.03068,0.0005713000000000001,4.537,0.013427000000000001,0.0,2
353400000000.0,0.002121,0.13562000000000002,0.15123999999999999,0.0012427,0.0019874000000000003,0.13562000000000002,5.722e-06,0.0003748,0.048,0.00021463,4.775,0.014542,0.0,2
353700000000.0,0.002352,0.13562000000000002,0.15123999999999999,0.0012436,0.0019885,0.13562000000000002,4.768e-06,0.0003748,0.028842,0.0002862,4.550000000000001,0.013459,0.0,2
354000000000.0,0.00259,0.13562000000000002,0.15123999999999999,0.0012398,0.0019843,0.13562000000000002,1.6210999999999998e-05,0.0003748,0.07034,0.0029996000000000003,4.568,0.013272,0.0,2
354300000000.0,0.002356,0.13562000000000002,0.15123999999999999,0.0012474,0.0019932,0.13562000000000002,6.676e-06,0.0003748,0.03562,0.0008574,4.4350000000000005,0.012772,0.0,2
354600000000.0,0.002574,0.13562000000000002,0.15123999999999999,0.0012569,0.0020029,0.13562000000000002,6.676e-06,0.0003748,0.03251,0.0007859,4.6579999999999995,0.013434,0.0,2
354900000000.0,0.002371,0.13562000000000002,0.15123999999999999,0.001256,0.0020032,0.13562000000000002,8.582999999999999e-06,0.0003748,0.03202,0.0011424999999999999,4.33,0.012464,0.0,2
355200000000.0,0.002447,0.13562000000000002,0.15123999999999999,0.0012645999999999998,0.0020101,0.13562000000000002,5.722e-06,0.00037569999999999997,0.06859,0.00042823,4.644,0.013722,0.0,2
355500000000.0,0.002396,0.13562000000000002,0.15123999999999999,0.0012694,0.0020141,0.13562000000000002,7.63e-06,0.00037569999999999997,0.032,0.0012141,4.761,0.014496,0.0,2
355800000000.0,0.002373,0.13562000000000002,0.15123999999999999,0.0012789,0.0020248,0.13562000000000002,9.537e-06,0.00037569999999999997,0.02695,0.0012860999999999999,4.688000000000001,0.014216,0.0,2
356100000000.0,0.002323,0.13562000000000002,0.15123999999999999,0.0012856,0.0020308,0.13562000000000002,1.7168e-05,0.00037569999999999997,0.045970000000000004,0.0022863,4.773,0.014678,0.0,2
356400000000.0,0.002461,0.13562000000000002,0.15123999999999999,0.0012932,0.0020397,0.13562000000000002,6.675e-06,0.00037569999999999997,0.04619,0.00042823,4.618,0.014068,0.0,2
356700000000.0,0.00228,0.13562000000000002,0.15123999999999999,0.0012989,0.0020447,0.13562000000000002,8.583e-06,0.00037569999999999997,0.020083999999999998,0.0012860999999999999,4.818,0.01464,0.0,2
357000000000.0,0.002502,0.13562000000000002,0.15123999999999999,0.0013046,0.0020507,0.13562000000000002,6.676e-06,0.00037569999999999997,0.0378,0.0002862,4.702999999999999,0.014123,0.0,2
357300000000.0,0.002493,0.13562000000000002,0.15123999999999999,0.0013094,0.0020557,0.13562000000000002,5.722e-06,0.00037569999999999997,0.02716,0.0003577,4.757,0.014478,0.0,2
357600000000.0,0.002382,0.13562000000000002,0.15123999999999999,0.0013161,0.0020607,0.13562000000000002,6.676e-06,0.00037569999999999997,0.03342,0.00042823,4.6080000000000005,0.013912,0.0,2
357900000000.0,0.0022979999999999997,0.13562000000000002,0.15123999999999999,0.0013208999999999999,0.0020657,0.13562000000000002,6.676e-06,0.0003767,0.06177,0.0006428,4.763,0.014402,0.0,2
358200000000.0,0.002295,0.13562000000000002,0.15123999999999999,0.0013246999999999998,0.0020698,0.13562000000000002,5.722e-06,0.0003767,0.022962999999999997,0.0005713000000000001,4.885,0.015344,0.0,2
358500000000.0,0.002529,0.13562000000000002,0.15123999999999999,0.0013303999999999998,0.0020756999999999998,0.13562000000000002,7.628999999999999e-06,0.0003767,0.022168,0.0009289,4.752,0.014224,0.0,2
358800000000.0,0.002998,0.13562000000000002,0.15123999999999999,0.001338,0.0020835999999999997,0.13562000000000002,4.768e-06,0.0003767,0.04489,0.00035763,4.309,0.012379000000000001,0.0,2
359100000000.0,0.0028799999999999997,0.13562000000000002,0.15123999999999999,0.0013442999999999999,0.0020905999999999998,0.13562000000000002,4.768e-06,0.0003767,0.04159,0.0003577,4.2669999999999995,0.012061,0.0,2
359400000000.0,0.003182,0.13562000000000002,0.15123999999999999,0.0013513000000000002,0.0020976,0.13562000000000002,5.7217e-06,0.0003767,0.0608,0.0009289000000000001,4.458,0.012382,0.0,2
359700000000.0,0.0029620000000000002,0.13562000000000002,0.15123999999999999,0.0013535,0.0020987000000000002,0.13562000000000002,6.676e-06,0.0003767,0.03827,0.001071,4.487,0.012721,0.0,2
360000000000.0,0.0030499999999999998,0.13562000000000002,0.15123999999999999,0.0013633,0.0021076000000000003,0.13562000000000002,1.1444e-05,0.0003767,0.08654999999999999,0.0020719,4.390000000000001,0.012618,0.0,2
360300000000.0,0.00297,0.13562000000000002,0.15123999999999999,0.0013741,0.0021194,0.13562000000000002,5.722e-06,0.0003767,0.029859999999999998,0.0004292,4.305,0.012235,0.0,2
360600000000.0,0.002873,0.13562000000000002,0.15123999999999999,0.001383,0.0021273,0.13562000000000002,3.814e-06,0.0003767,0.05554,0.00021463,4.385999999999999,0.012663,0.0,2
360900000000.0,0.0027790000000000002,0.13562000000000002,0.15123999999999999,0.0013918000000000001,0.0021361,0.13562000000000002,4.768e-06,0.0003767,0.031129999999999998,0.0002862,4.5809999999999995,0.013169,0.0,2
361200000000.0,0.002935,0.13562000000000002,0.15123999999999999,0.0013978,0.0021431,0.13562000000000002,6.675e-06,0.0003767,0.054349999999999996,0.00071433,4.553,0.013189,0.0,2
361500000000.0,0.002715,0.13562000000000002,0.15123999999999999,0.0014,0.0021462,0.13562000000000002,4.768e-06,0.0003767,0.03769,0.0003577,4.6530000000000005,0.013516,0.0,2
361800000000.0,0.002767,0.13562000000000002,0.15123999999999999,0.0014069,0.0021512,0.13562000000000002,6.676e-06,0.0003767,0.02792,0.0006428,4.554,0.013359,0.0,2
362100000000.0,0.0027010000000000003,0.13562000000000002,0.15123999999999999,0.0014129,0.0021590999999999997,0.13562000000000002,5.722e-06,0.0003767,0.024446000000000002,0.0004998,4.622,0.013719,0.0,2
362400000000.0,0.002742,0.13562000000000002,0.15123999999999999,0.0014217000000000001,0.0021680000000000002,0.13562000000000002,5.722e-06,0.0003767,0.02364,0.00042823,4.561999999999999,0.013439,0.0,2
362700000000.0,0.0025789999999999997,0.13562000000000002,0.15123999999999999,0.0014296,0.0021749,0.13562000000000002,6.675e-06,0.0003767,0.02451,0.0010005,4.759,0.01396,0.0,2
363000000000.0,0.002541,0.13562000000000002,0.15123999999999999,0.0014356,0.0021809,0.13562000000000002,1.049e-05,0.0003767,0.026445999999999997,0.0016427,4.876,0.014716,0.0,2
363300000000.0,0.002465,0.13562000000000002,0.15123999999999999,0.0014416,0.0021879,0.13562000000000002,6.676e-06,0.0003767,0.03646,0.0007143,4.723000000000001,0.013875,0.0,2
363600000000.0,0.002209,0.13562000000000002,0.15123999999999999,0.0014494999999999998,0.0021958,0.13562000000000002,4.768e-06,0.0003767,0.03886,0.00021463,4.569,0.013845,0.0,2
363900000000.0,0.0021089999999999998,0.13562000000000002,0.15123999999999999,0.0014554,0.0022007,0.13562000000000002,8.582999999999999e-06,0.0003767,0.02714,0.0010719,4.796,0.014846000000000002,0.0,2
364200000000.0,0.00264,0.13562000000000002,0.15123999999999999,0.0014623,0.0022076,0.13562000000000002,6.676e-06,0.0003767,0.03437,0.0008564,4.643000000000001,0.013604999999999999,0.0,2
364500000000.0,0.002542,0.13562000000000002,0.15123999999999999,0.0014702,0.0022174,0.13562000000000002,7.628999999999999e-06,0.0003758,0.023899999999999998,0.001072,4.454000000000001,0.013081,0.0,2
364800000000.0,0.00247,0.13562000000000002,0.15123999999999999,0.0014780000000000001,0.0022253,0.13562000000000002,4.768e-06,0.0003748,0.022109999999999998,0.00021463,4.51,0.013277,0.0,2
365100000000.0,0.002213,0.13562000000000002,0.15123999999999999,0.0014878,0.0022322,0.13562000000000002,7.63e-06,0.0003729,0.060048,0.001071,4.56,0.013505,0.0,2
365400000000.0,0.0023439999999999997,0.13562000000000002,0.15123999999999999,0.0014937000000000001,0.0022381,0.13562000000000002,1.2398e-05,0.0003729,0.03923,0.0015011,4.2989999999999995,0.012484,0.0,2
365700000000.0,0.0020055999999999997,0.13562000000000002,0.15123999999999999,0.0015007000000000002,0.002246,0.13562000000000002,1.7165e-05,0.0003729,0.023030000000000002,0.0038553,4.561999999999999,0.013696,0.0,2
366000000000.0,0.0023940000000000003,0.13562000000000002,0.15123999999999999,0.0015037,0.002249,0.13562000000000002,7.628999999999999e-06,0.0003729,0.034223,0.0009289000000000001,4.498,0.013127,0.0,2
366300000000.0,0.002211,0.13562000000000002,0.15123999999999999,0.0015096999999999999,0.002254,0.13562000000000002,1.4305e-05,0.0003729,0.03764,0.0024993,4.577999999999999,0.013496000000000001,0.0,2
366600000000.0,0.002343,0.13562000000000002,0.15123999999999999,0.0015128,0.0022562,0.13562000000000002,4.768e-06,0.0003729,0.041749999999999995,0.00035763,4.885,0.014374999999999999,0.0,2
366900000000.0,0.002162,0.13562000000000002,0.15123999999999999,0.0012779,0.0020220999999999998,0.13562000000000002,6.676e-06,0.0003729,0.03165,0.0009289,4.97,0.014887,0.0,2
367200000000.0,0.002176,0.13562000000000002,0.15123999999999999,0.0006571,0.0014019,0.13562000000000002,4.768e-06,0.0003729,0.020679999999999997,0.0004292,5.101,0.015398,0.0,2
367500000000.0,0.00226,0.13562000000000002,0.15123999999999999,0.0005721999999999999,0.0013170999999999999,0.13562000000000002,4.768e-06,0.0003729,0.04378,0.0003577,4.818,0.013996,0.0,2
367800000000.0,0.0022830000000000003,0.13562000000000002,0.15123999999999999,0.0005817999999999999,0.0013256000000000001,0.13562000000000002,6.675e-06,0.0003729,0.04147,0.00085733,4.768000000000001,0.014461000000000002,0.0,2
368100000000.0,0.002136,0.13562000000000002,0.15123999999999999,0.0005913,0.0013351,0.13562000000000002,1.0491e-05,0.0003729,0.030879999999999998,0.0016432,4.82,0.014617999999999999,0.0,2
368400000000.0,0.002392,0.13562000000000002,0.15123999999999999,0.0005989,0.0013446999999999999,0.13562000000000002,5.722e-06,0.0003729,0.03232,0.0004998,4.574,0.013025,0.0,2
