job_id,	scheduling_class
6292382888	0
6292383465	0
6292384000	0
6292390199	1
6292390215	1
6292390245	1
6292393879	0
6292394622	0
6292394633	0
6292397266	1
6292399865	1
6292401558	1
6292404415	1
6292404418	0
6292404439	1
6292404465	1
6292404488	1
6292404531	1
6292405594	0
6292406125	0
6292407633	1
6292407657	1
6292407659	1
6292416012	1
6292416035	1
6292416037	1
6292416746	0
6292416997	0
6292417642	0
6292449061	1
6292449425	0
6292450195	0
6292450418	0
6292455071	1
6292456181	1
6292456184	1
6292456209	1
6292480526	0
6292498026	0
6292498301	0
6292500417	1
6292504998	1
6292506974	1
6292508419	1
6292516843	1
6292516861	1
6292516863	1
6292524494	1
6292529314	0
6292530316	0
6292531627	1
6292532774	0
6292539237	1
6292540217	1
6292548387	0
6292548734	0
6292550341	0
6292551503	1
6292551505	1
6292551509	1
6292553058	1
6292586331	0
6292587208	0
6292587210	0
6292590435	1
6292590462	1
6292590479	1
6292590914	1
6292596106	1
6292596502	0
6292598490	0
6292598636	0
6292609756	1
6292618957	1
6292618994	1
6292619016	0
6292621478	0
6292628767	0
6292628966	0
6292649899	1
6292649903	1
6292649934	1
6292652762	0
6292653847	0
6292654574	0
6292657759	1
6292664384	0
6292665211	0
6292666178	0
6292666638	1
6292666678	1
6292672818	1
6292681295	1
6292685158	1
6292685191	1
6292685193	1
6292685321	0
6292686220	0
6292688120	0
6292694138	1
6292694212	1
6292695430	0
6292699020	0
6292700408	0
6292701165	1
6292701221	1
6292703136	1
6292705061	1
6292705080	1
6292707012	0
6292709142	0
6292710701	0
6292712784	1
6292712812	1
6292712835	1
6292720805	0
6292721789	0
6292723723	0
6292724853	1
6292743706	1
6292743767	1
6292755635	0
6292755959	0
6292757302	1
6292757317	1
6292758031	0
6292792721	1
6292792741	1
6292792743	1
6292795802	0
6292796333	0
6292801566	0
6292845003	1
6292852665	0
6292856686	0
6292860043	0
6292867100	0
6292867102	1
6292867149	1
6292873339	0
6292874319	0
6292882113	0
6292888670	1
6292888724	1
6292888779	1
6292894038	0
6292894393	0
6292898953	0
6292899340	1
6292908686	1
6292910227	1
6292912466	0
6292912927	0
6292914393	1
6292914395	1
6292914414	1
6292915761	0
6292928677	0
6292928782	0
6292930254	1
6292930256	1
6292930271	1
6292931089	0
6292943019	0
6292943498	0
6292951861	0
6292954680	1
6292954682	1
6292954684	1
6292958761	0
6292959448	0
6292973865	2
6292975461	0
6292977581	1
6292977592	1
6292977594	1
6292980591	0
6292985232	0
6292995319	0
6292995619	1
6293008221	0
6293009079	0
6293011961	1
6293011972	1
6293011974	1
6293027658	0
6293076993	1
6293076995	1
6293077039	1
6293077550	0
6293078651	0
6293083537	0
6293100611	1
6293101760	0
6293102630	0
6293102776	2
6293102850	0
6293104673	1
6293106699	0
6293122864	1
6293122878	1
6293122880	1
6293122957	0
6293127183	0
6293129294	0
6293136205	0
6293136994	1
6293137007	1
6293137035	1
6293140705	0
6293141093	0
6293150862	1
6293151060	0
6293157389	0
6293158353	0
6293159976	1
6293160005	1
6293163174	0
6293167069	1
6293167077	1
6293167087	1
6293167925	0
6293169302	0
6293204125	0
6293212013	1
6293224945	0
6293253041	0
6293257282	0
6293259387	1
6293259391	1
6293259409	1
6293261646	0
6293262321	0
6293266244	0
6293271146	1
6293271150	1
6293271163	1
6293277880	0
6293280127	0
6293284427	1
6293284554	0
6293291833	0
6293293183	0
6293295590	1
6293295605	1
6293295609	1
6293297371	0
6293317245	0
6293319414	0
6293325750	1
6293325767	1
6293325818	1
6293328765	0
6293338840	1
6293350384	0
6293357131	0
6293369132	0
6293373641	0
6293376262	0
6293378931	0
6293380519	1
6293380571	1
6293381484	1
6293381505	1
6293381509	1
6293384188	0
6293396054	0
6293397257	0
6293399626	1
6293399762	0
6293405958	0
6293408211	0
6293414118	1
6293414133	1
6293414135	1
6293415434	0
6293424370	0
6293425863	0
6293431443	0
6293449945	1
6293450383	0
6293453689	0
6293457681	0
6293460268	1
6293460290	1
6293460319	1
6293467674	0
6293470479	0
6293472008	2
6293472096	2
6293473824	1
6293474309	0
6293483647	0
6293484972	0
6293487103	0
6293488136	1
6293499205	0
6293502431	0
6293503212	1
6293503223	1
6293503225	1
6293503987	0
6293513186	0
6293516849	0
6293521281	0
6293524366	0
6293525566	1
6293525576	1
6293534865	1
6293535066	1
6293536373	0
6293539600	0
6293540187	1
6293541418	0
6293543236	1
6293543243	1
6293543276	1
6293550740	0
6293563856	0
6293564925	1
6293565354	0
6293568314	0
6293574985	0
6293577956	0
6293579792	0
6293580861	1
6293587474	0
6293587618	1
6293589076	1
6293590367	0
6293597212	1
6293597233	1
6293597235	1
6293597285	1
6293599145	0
6293605197	0
6293607579	0
6293610596	0
6293630359	0
6293630516	1
6293633647	0
6293638248	0
6293641072	1
6293641085	1
6293641089	1
6293645611	0
6293647056	0
6293651544	0
6293656921	0
6293657474	0
6293666171	0
6293681633	1
6293686872	0
6293688198	0
6293691324	1
6293691369	1
6293691424	1
6293693626	0
6293699314	2
6293699434	2
6293737145	0
6293737633	0
6293748940	0
6293762968	1
6293764172	0
6293764571	0
6293768601	0
6293773548	1
6293773552	1
6293773575	1
6293784013	0
6293802690	0
6293803707	0
6293813823	0
6293814617	2
6293815759	2
6293816539	1
6293820350	0
6293820934	3
6293821477	3
6293821867	0
6293825881	1
6293826002	0
6293832003	0
6293833166	1
6293833233	0
6293834930	1
6293834949	1
6293834973	1
6293836389	0
6293837403	1
6293844756	0
6293844980	0
6293849140	0
6293881757	1
6293886509	0
6293886597	0
6293888189	1
6293892457	0
6293896218	1
6293896242	1
6293896246	1
6293896609	1
6293902548	0
6293902667	0
6293903126	1
6293912468	0
6293920329	0
6293920393	1
6293920432	1
6293920486	1
6293920527	1
6293920546	1
6293920583	1
6293920622	1
6293920676	1
6293920712	1
6293920750	1
6293920802	1
6293920853	1
6293920945	1
6293921088	1
6293921185	1
6293921288	1
6293921386	1
6293921444	0
6293926950	1
6293927024	0
6293932193	1
6293932243	1
6293932328	1
6293932407	1
6293933558	1
6293942554	0
6293943299	0
6293947696	1
6293947731	1
6293947733	1
6293947767	1
6293947812	1
6293949037	0
6293960330	0
6293961878	0
6293964372	0
6293985978	1
6293986403	0
6293987936	0
6293993509	1
6293994645	0
6293998080	1
6293998104	1
6293998108	1
6293999592	3
6294000348	0
6294019167	0
6294024764	0
6294030483	0
6294041111	0
6294041243	0
6294045566	0
6294047145	1
6294072375	1
6294073380	2
6294088729	0
6294090577	0
6294094627	1
6294094629	1
6294094648	1
6294097726	0
6294165816	0
6294165818	0
6294171725	0
6294173263	1
6294179025	1
6294179416	0
6294179707	0
6294180257	1
6294180299	1
6294180368	1
6294180432	1
6294183446	0
6294185353	1
6294186791	1
6294186826	1
6294186830	1
6294191039	1
6294191653	0
6294192804	0
6294201084	3
6294201221	0
6294205196	1
6294218999	1
6294219172	1
6294223821	0
6294224775	0
6294225613	3
6294231065	0
6294232296	1
6294233748	0
6294233978	3
6294237597	0
6294240202	0
6294252439	1
6294252441	1
6294252469	1
6294252473	1
6294252731	0
6294256700	2
6294256759	1
6294264180	0
6294265141	0
6294269224	1
6294269793	0
6294282909	1
6294283912	0
6294285235	0
6294287042	0
6294296877	1
6294296903	1
6294296905	1
6294296928	0
6294299720	0
6294300608	0
6294302227	0
6294321879	1
6294321909	1
6294321940	1
6294325836	0
6294327004	0
6294327254	0
6294345059	1
6294353141	1
6294353459	0
6294354304	0
6294354802	0
6294355535	1
6294355572	1
6294355574	1
6294371335	0
6294374410	0
6294386412	0
6294386695	1
6294386697	1
6294386733	1
6294386923	1
6294386960	1
6294386998	1
6294387033	1
6294387056	1
6294387082	1
6294387127	1
6294395683	1
6294397526	0
6294398043	0
6294398616	0
6294400543	1
6294400696	1
6294408565	1
6294408590	1
6294408593	1
6294412013	0
6294412301	0
6294414101	0
6294418246	1
6294418386	1
6294426673	1
6294426742	1
6294426798	1
6294435859	0
6294436373	0
6294446528	0
6294449354	1
6294462852	0
6294462856	0
6294465320	0
6294466953	1
6294467004	1
6294467006	1
6294472338	1
6294472492	1
6294484752	0
6294486978	0
6294492520	0
6294509415	1
6294509522	1
6294509524	1
6294510231	0
6294510690	0
6294539612	0
6294540805	1
6294547371	1
6294547518	1
6294549997	1
6294550028	1
6294550034	1
6294550099	0
6294558582	0
6294558856	0
6294560557	0
6294568292	1
6294568320	1
6294568341	1
6294569008	0
6294569117	0
6294569931	1
6294570077	1
6294570538	0
6294602551	0
6294602553	1
6294603351	0
6294604539	0
6294606358	1
6294606360	1
6294606386	1
6294614880	1
6294614906	1
6294614908	1
6294615143	0
6294616408	0
6294616773	0
6294630468	1
6294631061	0
6294632419	0
6294632436	0
6294637269	2
6294638022	1
6294642490	1
6294642600	1
6294642668	1
6294645259	0
6294646950	0
6294647026	0
6294654962	1
6294655007	1
6294655052	1
6294659059	2
6294675788	0
6294677434	0
6294677469	0
6294681488	1
6294685261	1
6294685408	1
6294694347	0
6294696200	0
6294696980	0
6294698575	1
6294698604	1
6294698608	1
6294708425	1
6294708466	1
6294708468	1
6294709461	0
6294710719	0
6294711942	0
6294725017	1
6294726248	0
6294727891	0
6294727921	0
6294735278	1
6294735309	1
6294735623	0
6294742590	0
6294743672	0
6294744743	0
6294756910	1
6294756942	1
6294756966	1
6294757156	3
6294760264	1
6294762925	0
6294764031	0
6294764829	0
6294767543	1
6294768116	1
6294768259	1
6294773932	2
6294774411	0
6294774738	0
6294776020	0
6294776035	1
6294776125	1
6294776729	1
6294776763	1
6294778088	1
6294778236	1
6294782723	1
6294796617	1
6294796648	1
6294796652	1
6294798812	0
6294800434	0
6294801236	0
6294810321	1
6294811225	1
6294813461	1
6294814506	0
6294815818	0
6294816355	0
6294822975	1
6294823022	1
6294826850	0
6294827600	0
6294827950	0
6294830339	2
6294834753	1
6294834787	1
6294834793	1
6294848804	0
6294849212	0
6294849864	1
6294849866	0
6294856547	1
6294870808	0
6294870838	0
6294870940	0
6294890400	1
6294890421	1
6294890425	1
6294891448	0
6294891788	0
6294892454	0
6294899955	0
6294899998	1
6294900022	1
6294904583	1
6294916064	1
6294917681	0
6294917816	0
6294917959	0
6294928084	1
6294942725	1
6294942759	1
6294942797	0
6294954211	0
6294954675	0
6294954826	0
6294956829	1
6294961276	1
6294961864	1
6294962087	1
6294964298	1
6294964326	1
6294964439	2
6294983662	0
6294985687	0
6294985709	0
6294997844	1
6295013900	1
6295015169	1
6295015677	0
6295016303	0
6295017276	0
6295017601	1
6295017640	1
6295029525	1
6295029527	1
6295029558	1
6295031805	0
6295031999	1
6295032631	0
6295033264	0
6295042703	1
6295055210	1
6295055273	0
6295063859	0
6295064341	0
6295079435	1
6295079508	1
6295084363	0
6295086460	0
6295087068	0
6295090504	1
6295091753	1
6295091777	1
6295091780	1
6295101671	1
6295104508	1
6295105215	2
6295105254	2
6295105301	2
6295106702	0
6295114372	0
6295116163	0
6295118927	1
6295137270	0
6295138511	0
6295140214	1
6295140250	1
6295140518	0
6295159996	1
6295160035	1
6295160037	1
6295164411	0
6295165713	0
6295168347	1
6295168712	0
6295171933	1
6295185450	1
6295186450	0
6295188218	0
6295191740	0
6295193275	2
6295193319	2
6295201188	1
6295201331	1
6295205792	1
6295205825	0
6295205827	1
6295210032	2
6295210171	3
6295210420	2
6295211084	2
6295211265	2
6295212302	2
6295218793	0
6295219077	0
6295228646	0
6295241051	1
6295241093	1
6295241132	1
6295245711	1
6295247307	0
6295247839	0
6295250244	0
6295253488	1
6295257450	1
6295278304	0
6295278762	0
6295280927	0
6295280969	1
6295280999	1
6295290813	2
6295356914	1
6295356964	1
6295357026	1
6295375939	0
6295377537	0
6295383248	0
6295394179	1
6295395437	0
6295395487	0
6295400928	0
6295407277	1
6295409221	1
6295409225	1
6295409259	1
6295422698	0
6295422833	0
6295426440	3
6295426573	3
6295426726	3
6295427006	1
6295427038	1
6295427360	0
6295429524	3
6295429727	1
6295430596	0
6295430682	3
6295430737	3
6295430789	3
6295430859	3
6295431067	3
6295431250	3
6295431454	3
6295431583	3
6295431822	3
6295433071	3
6295433111	3
6295434317	1
6295444772	0
6295445231	0
6295451523	0
6295454067	2
6295454350	1
6295455353	2
6295486476	1
6295486538	1
6295486713	0
6295494690	0
6295531652	1
6295531681	1
6295531685	1
6295531750	1
6295532626	0
6295543747	1
6295557847	0
6295557849	0
6295570538	0
6295589256	3
6295598880	1
6295598940	1
6295599117	2
6295599188	1
6295599466	1
6295602236	1
6295602845	0
6295602888	1
6295603355	0
6295612350	1
6295614893	1
6295616119	1
6295616153	1
6295616218	0
6295668775	0
6295668816	1
6295668823	1
6295671063	0
6295671099	0
6295672710	1
6295676237	0
6295677055	1
6295677104	1
6295684255	1
6295686000	1
6295687734	1
6295687866	2
6295702858	0
6295707717	0
6295752479	0
6295753977	1
6295765276	3
6295765320	3
6295765365	3
6295768561	0
6295768601	0
6295770939	3
6295773635	1
6295773702	1
6295773866	1
6295775642	0
6295792376	1
6295792408	1
6295792453	1
6295792761	0
6295793057	0
6295806295	3
6295806321	3
6295808852	0
6295827024	1
6295827215	0
6295828360	0
6295828698	1
6295857247	0
6295869571	1
6295869666	1
6295880741	1
6295880788	1
6295889328	1
6295896400	0
6295897907	0
6295902432	0
6295917146	1
6295917172	1
6295917247	1
6295919957	1
6295919957	2
6295921206	1
6295922202	0
6295923053	0
6295924697	0
6295926239	1
6295927502	1
6295944175	0
6295951762	0
6295954151	0
6295954577	1
6295954609	1
6295974495	1
6295974523	1
6295974527	1
6296003635	0
6296014034	0
6296030714	0
6296039284	1
6296039348	1
6296039448	1
6296039515	1
6296039909	1
6296041303	1
6296043622	1
6296043836	1
6296044064	1
6296044115	1
6296044262	1
6296060371	1
6296061730	0
6296065546	0
6296066529	0
6296100117	1
6296100163	1
6296100202	0
6296111408	0
6296111705	0
6296114572	0
6296121095	1
6296121120	1
6296121158	1
6296127920	1
6296129292	0
6296129668	0
6296130250	2
6296130308	2
6296160671	0
6296163974	1
6296180276	1
6296180837	0
6296183972	0
6296184007	1
6296186117	1
6296186142	1
6296186468	0
6296248696	1
6296248747	1
6296248749	1
6296250862	0
6296250864	0
6296253375	0
6296270107	1
6296276543	0
6296276898	0
6296280781	0
6296285834	1
6296285859	1
6296296077	0
6296296164	0
6296301868	0
6296304979	1
6296304981	1
6296305007	1
6296322363	0
6296322561	0
6296326103	0
6296327188	1
6296361782	0
6296362664	0
6296364008	1
6296364048	1
6296364438	3
6296364637	0
6296364675	3
6296364725	3
6296364746	0
6296364791	3
6296364913	3
6296365079	3
6296365194	3
6296365377	3
6296365687	3
6296365890	3
6296366084	3
6296366127	3
6296396233	0
6296396563	0
6296398068	1
6296398086	1
6296398089	1
6296398483	0
6296431128	1
6296433645	0
6296433920	0
6296435048	1
6296435329	0
6296464318	1
6296464360	1
6296464457	0
6296470287	2
6296470359	0
6296476151	0
6296476168	0
6296479661	0
6296483610	1
6296483649	1
6296483655	1
6296486693	1
6296519586	0
6296539049	0
6296549288	0
6296550351	1
6296558699	0
6296558725	0
6296565836	1
6296565840	1
6296565884	1
6296565888	1
6296567013	0
6296576303	0
6296576487	0
6296579634	0
6296581524	1
6296587479	1
6296590007	0
6296590351	0
6296593113	0
6296596414	1
6296596448	1
6296627969	2
6296647611	0
6296647638	0
6296653991	0
6296661081	1
6296661085	1
6296661127	1
6296687662	0
6296687664	0
6296694579	1
6296695361	0
6296713815	0
6296728547	0
6296730253	1
6296730294	1
6296733987	0
6296784683	0
6296784715	0
6296785783	1
6296785785	1
6296785787	1
6296788839	0
6296815907	1
6296819907	0
6296819990	0
6296828067	0
6296831039	1
6296831144	1
6296831199	0
6296836086	0
6296836088	0
6296839869	1
6296844382	0
6296845383	1
6296845420	1
6296845463	1
6296849123	1
6296851958	0
6296851981	0
6296861145	1
6296865030	0
6296921782	0
6296922552	0
6296927889	0
6296933298	1
6296933323	1
6296933327	1
6296940145	0
6296940801	0
6296960152	0
6296967260	1
6296971016	0
6296972253	0
6296978657	1
6296978698	1
6296978727	1
6296978752	1
6296978813	1
6296978894	1
6296978935	1
6296978961	1
6296978979	1
6296979353	1
6296984235	0
6296986707	1
6296986730	1
6296991197	0
6297007413	0
6297028964	0
6297031215	1
6297031258	1
6297031261	1
6297039213	0
6297040986	0
6297044993	1
6297045670	0
6297050214	1
6297050258	1
6297050278	1
6297056388	0
6297059922	0
6297060167	1
6297060196	1
6297061941	0
6297106125	0
6297107908	1
6297107923	1
6297107946	1
6297107988	0
6297108102	1
6297108158	1
6297109796	0
6297113226	0
6297113267	1
6297113292	1
6297115748	1
6297142514	0
6297143479	0
6297143675	1
6297145541	1
6297145582	0
6297151335	1
6297151351	1
6297151419	0
6297161478	0
6297162120	0
6297178018	0
6297180062	1
6297180084	1
6297180088	1
6297184567	0
6297185832	0
6297186584	0
6297186919	1
6297191926	1
6297193298	1
6297194770	0
6297196399	1
6297196403	1
6297196423	1
6297200471	0
6297200682	0
6297219716	0
6297220597	0
6297220851	0
6297242364	1
6297246357	0
6297246433	0
6297246869	0
6297249333	1
6297249359	1
6297249375	1
6297255626	0
6297256386	0
6297256904	0
6297268124	0
6297268838	0
6297269762	0
6297269915	1
6297275520	0
6297276012	0
6297276112	1
6297276128	1
6297276130	1
6297276145	1
6297276795	0
6297294573	0
6297294589	0
6297297019	0
6297323920	1
6297328952	0
6297329475	0
6297331956	0
6297338119	1
6297338151	1
6297338214	0
6297346086	0
6297346794	0
6297350361	0
6297353160	1
6297353181	1
6297353228	1
6297356748	1
6297359656	0
6297359875	0
6297362175	0
6297362614	1
6297371709	0
6297372165	0
6297374331	0
6297377158	1
6297377196	1
6297377199	1
6297382595	0
6297384084	0
6297386849	0
6297392893	1
6297394508	0
6297395283	0
6297397588	0
6297399504	1
6297399514	1
6297399588	1
6297407746	0
6297408726	0
6297411986	0
6297424262	0
6297425130	0
6297428896	0
6297429050	1
6297435018	0
6297436341	0
6297438068	1
6297438093	1
6297438095	1
6297438126	1
6297439414	0
6297455581	0
6297456913	0
6297470439	0
6297477700	1
6297478206	0
6297480879	0
6297482524	1
6297485222	0
6297493414	0
6297499178	0
6297501403	0
6297503690	1
6297503718	1
6297503760	1
6297522468	0
6297533088	0
6297533552	2
6297549454	0
6297552789	1
6297553349	0
6297561016	0
6297563523	0
6297564467	1
6297564486	1
6297564488	1
6297564491	1
6297567424	0
6297574726	0
6297582756	0
6297585854	0
6297587817	3
6297590055	0
6297590062	1
6297591882	0
6297597031	0
6297597541	1
6297597559	1
6297597562	1
6297604330	0
6297609364	0
6297613233	0
6297618344	1
6297618410	1
6297620164	0
6297622556	0
6297623760	3
6297625865	1
6297626445	1
6297628678	0
6297635427	0
6297637933	0
6297639804	1
6297639891	1
6297639896	1
6297640053	1
6297643172	0
6297648543	0
6297649329	0
6297665354	0
6297676370	1
6297676886	0
6297677895	0
6297685265	1
6297685268	1
6297685295	1
6297686077	0
6297687390	0
6297689220	0
6297691146	0
6297701685	0
6297705358	1
6297705726	0
6297707669	0
6297716193	1
6297753201	0
6297758190	1
6297758506	0
6297759098	0
6297759318	1
6297761477	1
6297761497	1
6297761499	1
6297768367	0
6297788850	0
6297790065	0
6297796412	0
6297798708	0
6297799202	1
6297800406	0
6297807970	0
6297808742	1
6297808764	1
6297809836	0
6297811469	0
6297817384	0
6297819361	0
6297819724	1
6297819738	1
6297819740	1
6297820795	0
6297823076	2
6297840003	0
6297843642	0
6297848225	0
6297858276	1
6297858284	1
6297878190	0
6297881278	0
6297882872	1
6297882896	1
6297882914	1
6297884342	0
6297893761	0
6297896314	0
6297897446	1
6297898155	0
6297913405	1
6297952519	0
6297953868	1
6297953899	1
6297953925	0
6297955760	0
6297964059	0
6297972958	0
6297976294	0
6297977491	1
6297977508	1
6297977551	1
6297978257	0
6297987860	0
6297992188	0
6297993809	0
6297998418	1
6297998458	1
6298003360	0
6298004898	0
6298006474	1
6298006478	1
6298006504	1
6298006522	0
6298015383	0
6298017170	0
6298019088	1
6298019472	0
6298026930	0
6298029830	0
6298030696	1
6298030698	1
6298030721	1
6298030966	0
6298033094	1
6298041311	0
6298055646	0
6298057887	0
6298062558	1
6298064432	0
6298067324	0
6298067457	2
6298082895	0
6298085400	1
6298085402	1
6298085404	1
6298085408	1
6298090352	0
6298103832	0
6298106532	0
6298113902	0
6298118392	0
6298120617	1
6298120984	0
6298136259	0
6298173631	1
6298173677	1
6298173681	1
6298175306	0
6298176165	0
6298177171	0
6298179806	1
6298188454	0
6298192407	0
6298193292	1
6298193294	0
6298197891	1
6298197933	1
6298197935	1
6298201763	0
6298214790	0
6298216057	0
6298219676	1
6298219732	1
6298224034	0
6298224517	1
6298224559	1
6298224562	1
6298224596	1
6298224680	1
6298224703	1
6298224816	1
6298224834	1
6298225381	1
6298229215	0
6298231150	0
6298231945	1
6298247742	1
6298247760	1
6298247762	1
6298299234	0
6298331325	0
6298333613	1
6298349129	0
6298356546	0
6298359126	1
6298359130	1
6298359167	1
6298360203	1
6298360252	1
6298360394	0
6298361492	0
6298384377	0
6298385228	1
6298385230	1
6298385232	1
6298393507	0
6298394004	0
6298408843	1
6298414437	0
6298422572	0
6298422761	0
6298429183	0
6298436151	1
6298436179	1
6298436181	1
6298436594	0
6298437152	0
6298443675	0
6298445026	0
6298445058	1
6298445109	1
6298451670	1
6298453150	1
6298453257	0
6298455588	0
6298458637	1
6298462607	0
6298469730	1
6298469810	0
6298469812	1
6298472226	0
6298475850	0
6298489187	0
6298489653	1
6298489679	1
6298489712	1
6298498547	0
6298499271	0
6298499577	1
6298499602	1
6298499629	1
6298499658	1
6298499756	1
6298499824	1
6298503458	1
6298504156	1
6298508284	0
6298514496	1
6298514846	0
6298515868	1
6298516223	0
6298517937	1
6298517966	1
6298522337	0
6298525327	0
6298525329	1
6298525355	1
6298525382	1
6298528742	0
6298534824	0
6298535501	1
6298536342	2
6298536358	2
6298562823	0
6298563027	1
6298563240	1
6298563313	1
6298565155	0
6298566857	2
6298574428	0
6298583319	1
6298583366	1
6298586905	0
6298597889	0
6298599614	2
6298604865	0
6298604897	1
6298604933	1
6298604935	1
6298611587	0
6298613206	0
6298615824	1
6298617453	0
6298622278	0
6298626546	0
6298627428	1
6298627463	1
6298631219	0
6298634703	1
6298634730	1
6298634732	1
6298634929	0
6298637880	0
6298645318	0
6298648217	1
6298648378	0
6298651985	0
6298655928	0
6298656426	1
6298656463	1
6298656550	0
6298661777	0
6298676625	0
6298679970	1
6298679991	1
6298679993	1
6298680978	0
6298683130	1
6298683674	0
6298686236	0
6298688064	1
6298693351	0
6298696834	0
6298700313	0
6298700401	1
6298700442	1
6298704415	1
6298704449	1
6298704479	1
6298704529	1
6298704537	1
6298707254	0
6298708653	1
6298708689	1
6298708691	0
6298708693	1
6298725678	0
6298726386	1
6298727627	1
6298727660	1
6298727691	1
6298732070	0
6298732965	0
6298733167	1
6298752517	0
6298752723	1
6298752749	1
6298752783	1
6298757975	1
6298759998	1
6298760391	0
6298760927	0
6298780046	1
6298780076	1
6298781023	0
6298781667	1
6298785639	1
6298785676	1
6298785678	1
6298799749	0
6298799957	0
6298806446	0
6298807358	1
6298814208	0
6298814413	0
6298820908	1
6298823283	1
6298823419	1
6298823445	1
6298823726	0
6298828047	0
6298828452	0
6298829156	2
6298848969	0
6298849075	1
6298849101	1
6298849103	1
6298853986	0
6298854302	0
6298860733	1
6298883636	1
6298883638	0
6298888917	0
6298889567	0
6298889596	1
6298889645	1
6298889714	0
6298907134	0
6298911488	1
6298911513	1
6298911551	1
6298912494	0
6298913480	0
6298914536	1
6298919851	0
6298921819	1
6298924550	0
6298928575	0
6298932982	0
6298933485	1
6298933524	1
6298935299	1
6298954601	1
6298954664	0
6298956729	0
6298957603	1
6298957634	1
6298957638	1
6298960556	0
6298965887	0
6298966312	1
6298967496	0
6298968980	1
6298971926	1
6298972417	0
6298979058	0
6298979393	1
6298979433	1
6298979741	0
6298984388	0
6298989023	1
6298989062	1
6298989064	1
6298990622	0
6298990768	0
6298997802	0
6299000632	1
6299003925	0
6299008434	0
6299017266	0
6299017810	1
6299017812	1
6299017814	1
6299071994	0
6299072382	0
6299073715	1
6299073730	1
6299073732	1
6299077218	0
6299128696	0
6299129039	0
6299130811	1
6299143799	0
6299155532	0
6299163243	0
6299163497	0
6299181445	1
6299181479	1
6299181510	1
6299186358	0
6299195902	0
6299197021	0
6299198295	1
6299204130	0
6299205521	1
6299208991	0
6299210240	0
6299214736	1
6299215940	1
6299219300	1
6299219338	1
6299219636	0
6299226057	0
6299227043	0
6299234515	1
6299234544	1
6299234576	1
6299235381	0
6299238756	0
6299241011	0
6299254036	0
6299271487	0
6299271753	0
6299285626	0
6299301075	1
6299301079	1
6299301128	1
6299301821	0
6299302510	0
6299310893	0
6299311582	1
6299313891	0
6299314914	0
6299323440	1
6299323501	1
6299324741	0
6299327351	0
6299328788	0
6299374793	1
6299374819	1
6299374847	1
6299376629	0
6299378696	0
6299381303	0
6299384127	1
6299390790	1
6299392055	0
6299395501	0
6299397334	0
6299398176	1
6299398219	1
6299398221	1
6299399027	0
6299412540	0
6299414458	0
6299415798	1
6299415823	1
6299415825	1
6299416961	0
6299420075	2
6299420162	0
6299424733	0
6299427046	0
6299428836	0
6299438189	1
6299438220	1
6299438222	1
6299438224	1
6299441785	0
6299454653	0
6299456534	0
6299466145	0
6299469865	0
6299471510	0
6299483862	1
6299492774	0
6299497909	0
6299498033	0
6299509011	0
6299511686	1
6299511724	1
6299511726	1
6299511755	0
6299513116	0
6299529603	0
6299532361	0
6299533592	0
6299542102	1
6299542154	1
6299543488	0
6299545597	0
6299551756	0
6299564807	1
6299564809	1
6299564840	1
6299566285	0
6299569333	0
6299571054	0
6299576885	1
6299584714	0
6299587758	0
6299588373	0
6299590108	1
6299590185	1
6299590187	0
6299609358	0
6299611089	1
6299611210	1
6299611676	0
6299612222	1
6299612226	1
6299612259	1
6299613673	0
6299617311	1
6299623648	0
6299625110	1
6299625313	1
6299626598	0
6299629296	0
6299631707	2
6299650307	1
6299650345	1
6299651503	0
6299653708	0
6299658400	0
6299661418	1
6299661458	1
6299661497	1
6299666897	0
6299669193	0
6299672890	0
6299676855	1
6299683934	0
6299686617	0
6299688563	0
6299689141	1
6299689179	1
6299700580	0
6299702645	0
6299703749	1
6299703777	1
6299703802	1
6299712277	0
6299724139	0
6299724264	1
6299725977	0
6299732111	0
6299739048	1
6299739100	1
6299741083	0
6299742373	0
6299745306	0
6299747783	1
6299747837	1
6299747839	1
6299754015	0
6299757431	0
6299758258	0
6299758422	1
6299758448	1
6299761560	0
6299769890	1
6299770501	1
6299775297	1
6299776575	0
6299784247	0
6299789438	0
6299793776	1
6299793813	1
6299793913	0
6299803039	1
6299808844	0
6299819461	0
6299819583	1
6299819607	1
6299819640	1
6299821413	0
6299832988	0
6299841755	1
6299847698	0
6299848876	0
6299851093	1
6299854862	1
6299858367	1
6299858406	1
6299861107	0
6299868509	0
6299871481	0
6299873624	1
6299873658	1
6299873688	1
6299882707	0
6299892169	0
6299895807	0
6299897691	1
6299909866	0
6299913327	0
6299914947	0
6299915902	1
6299915928	1
6299927591	0
6299931512	0
6299931659	1
6299931663	1
6299931704	1
6299933362	0
6299940114	0
6299942536	1
6299944144	0
6299946715	0
6299952928	1
6299952934	1
6299952972	0
6299957895	0
6299959360	0
6299961764	1
6299961790	1
6299961792	1
6299965449	0
6299968997	0
6299970716	0
6299983154	1
6299996364	2
6299996597	0
6300012168	0
6300014008	0
6300014946	1
6300014996	1
6300015000	1
6300015478	0
6300026066	0
6300029678	2
6300030393	0
6300030795	1
6300030876	1
6300030924	1
6300030968	2
6300031485	0
6300034957	1
6300040209	0
6300042220	1
6300043783	0
6300045429	0
6300056392	1
6300056420	1
6300056423	1
6300056532	0
6300060738	0
6300063018	0
